row,lat,lon,speed,timestamp,sound,luminosity,lux,ir,vibration,altitude
78,51.626274,7.382042,14.61,02/07/2016 13:00:21 ,17,0,4294967199,37888,1.0400,563.87
79,51.626255,7.381992,14.61,02/07/2016 13:00:22 ,17,0,4294967199,37888,0.6301,565.19
80,51.626232,7.381938,15.89,02/07/2016 13:00:23 ,263,0,4294967199,37888,1.1843,563.87
81,51.626213,7.381883,15.89,02/07/2016 13:00:24 ,406,0,4294967199,37888,0.9668,564.40
82,51.626190,7.381822,15.89,02/07/2016 13:00:25 ,16,0,4294967199,37888,0.8437,563.34
83,51.626171,7.381757,15.89,02/07/2016 13:00:26 ,16,0,4294967199,37888,0.9526,563.08
84,51.626152,7.381695,15.89,02/07/2016 13:00:27 ,763,0,4294967199,37888,1.2676,563.08
85,51.626132,7.381632,17.82,02/07/2016 13:00:28 ,17,0,4294967199,37888,0.9033,562.81
86,51.626113,7.381568,17.82,02/07/2016 13:00:29 ,17,0,4294967199,37888,0.9683,562.55
87,51.626091,7.381500,18.78,02/07/2016 13:00:30 ,189,0,4294967199,37888,1.3413,561.76
88,51.626071,7.381428,18.78,02/07/2016 13:00:31 ,762,0,4294967199,37888,0.6960,562.29
89,51.626049,7.381357,20.26,02/07/2016 13:00:32 ,170,0,4294967199,37888,1.3325,561.50
90,51.626022,7.381285,20.26,02/07/2016 13:00:33 ,17,0,4294967199,37888,1.1143,560.71
91,51.625999,7.381212,20.26,02/07/2016 13:00:34 ,762,0,4294967199,37888,0.8303,560.71
92,51.625972,7.381138,20.30,02/07/2016 13:00:35 ,141,0,4294967199,37888,0.9929,560.18
93,51.625949,7.381070,20.30,02/07/2016 13:00:36 ,377,0,4294967199,37888,1.1262,559.65
94,51.625926,7.381003,18.91,02/07/2016 13:00:37 ,763,0,4294967199,37888,0.8230,559.12
95,51.625904,7.380942,18.91,02/07/2016 13:00:38 ,17,0,4294967199,37888,0.9285,558.86
96,51.625881,7.380885,17.52,02/07/2016 13:00:39 ,658,0,4294967199,37888,0.9443,559.65
97,51.625839,7.380848,17.52,02/07/2016 13:00:40 ,18,0,4294967199,37888,0.9211,559.65
98,51.625793,7.380845,17.52,02/07/2016 13:00:41 ,762,0,4294967199,37888,1.1653,558.60
99,51.625743,7.380872,17.52,02/07/2016 13:00:42 ,17,0,4294967199,37888,1.3708,558.60
100,51.625694,7.380918,17.52,02/07/2016 13:00:43 ,17,0,4294967199,37888,0.8623,557.54
101,51.625656,7.380975,21.43,02/07/2016 13:00:44 ,18,0,4294967199,37888,0.9749,559.12
102,51.625610,7.381027,21.43,02/07/2016 13:00:45 ,17,0,4294967199,37888,1.1504,557.54
103,51.625568,7.381075,20.41,02/07/2016 13:00:46 ,763,0,4294967199,37888,1.0142,558.07
104,51.625522,7.381115,20.41,02/07/2016 13:00:47 ,17,0,4294967199,37888,0.7222,556.49
105,51.625476,7.381148,20.41,02/07/2016 13:00:48 ,597,0,4294967199,37888,1.0623,557.01
106,51.625427,7.381180,20.41,02/07/2016 13:00:49 ,762,0,4294967199,37888,0.9766,556.22
107,51.625385,7.381215,20.41,02/07/2016 13:00:50 ,762,0,4294967199,37888,1.2888,555.43
108,51.625335,7.381252,19.91,02/07/2016 13:00:51 ,17,0,4294967199,37888,0.8528,557.54
109,51.625286,7.381285,19.91,02/07/2016 13:00:52 ,17,0,4294967199,37888,1.0303,555.70
110,51.625244,7.381322,20.41,02/07/2016 13:00:53 ,116,0,4294967199,37888,1.1489,556.49
111,51.625198,7.381362,20.41,02/07/2016 13:00:54 ,213,0,4294967199,37888,1.2104,557.01
112,51.625156,7.381403,20.41,02/07/2016 13:00:55 ,17,0,4294967199,37888,0.8777,556.22
113,51.625110,7.381450,20.41,02/07/2016 13:00:56 ,17,0,4294967199,37888,1.1599,555.96
114,51.625064,7.381490,20.41,02/07/2016 13:00:57 ,17,0,4294967199,37888,1.1404,555.96
115,51.625011,7.381520,21.43,02/07/2016 13:00:58 ,17,0,4294967199,37888,0.9746,555.26
116,51.624965,7.381550,21.43,02/07/2016 13:00:59 ,17,0,4294967199,37888,0.8000,554.47
117,51.624923,7.381597,20.33,02/07/2016 13:01:00 ,17,0,4294967199,37888,0.6089,554.03
118,51.624881,7.381648,20.33,02/07/2016 13:01:01 ,762,0,4294967199,37888,0.9187,554.03
119,51.624839,7.381697,20.33,02/07/2016 13:01:02 ,83,0,4294967199,37888,1.1309,553.77
120,51.624801,7.381742,20.33,02/07/2016 13:01:03 ,763,0,4294967199,37888,0.8901,552.45
121,51.624755,7.381782,20.33,02/07/2016 13:01:04 ,379,0,4294967199,37888,0.8738,552.97
122,51.624717,7.381818,19.35,02/07/2016 13:01:05 ,17,0,4294967199,37888,0.9028,551.92
123,51.624671,7.381852,19.35,02/07/2016 13:01:06 ,17,0,4294967199,37888,0.9619,552.18
124,51.624633,7.381888,18.19,02/07/2016 13:01:07 ,321,0,4294967199,37888,0.3433,550.87
125,51.624599,7.381937,18.19,02/07/2016 13:01:08 ,761,0,4294967199,37888,0.4966,551.13
126,51.624584,7.382007,18.19,02/07/2016 13:01:09 ,17,0,4294967199,37888,0.7361,551.39
127,51.624591,7.382085,18.19,02/07/2016 13:01:10 ,386,0,4294967199,37888,1.1255,551.13
128,51.624607,7.382163,18.19,02/07/2016 13:01:11 ,17,0,4294967199,37888,1.0779,550.60
129,51.624633,7.382243,22.34,02/07/2016 13:01:12 ,761,0,4294967199,37888,0.9905,550.34
130,51.624660,7.382325,22.34,02/07/2016 13:01:13 ,96,0,4294967199,37888,1.9999,549.29
131,51.624683,7.382407,22.43,02/07/2016 13:01:14 ,478,0,4294967199,37888,0.9324,549.29
132,51.624713,7.382492,22.43,02/07/2016 13:01:15 ,264,0,4294967199,37888,1.3000,548.76
133,51.624729,7.382573,21.95,02/07/2016 13:01:16 ,17,0,4294967199,37888,0.8840,548.50
134,51.624752,7.382657,21.95,02/07/2016 13:01:17 ,746,0,4294967199,37888,0.9768,548.23
135,51.624774,7.382740,21.95,02/07/2016 13:01:18 ,17,0,4294967199,37888,1.0068,547.18
136,51.624820,7.382833,21.95,02/07/2016 13:01:19 ,405,0,4294967199,37888,0.9131,547.71
137,51.624843,7.382917,21.95,02/07/2016 13:01:20 ,17,0,4294967199,37888,0.9392,547.18
138,51.624862,7.382987,19.08,02/07/2016 13:01:21 ,761,0,4294967199,37888,1.1670,547.18
139,51.624897,7.383040,19.08,02/07/2016 13:01:22 ,17,0,4294967199,37888,0.9224,546.39
140,51.624946,7.383068,22.21,02/07/2016 13:01:23 ,17,0,4294967199,37888,0.6426,545.87
141,51.625000,7.383065,22.21,02/07/2016 13:01:24 ,17,0,4294967199,37888,0.7944,546.13
142,51.625053,7.383037,22.21,02/07/2016 13:01:25 ,17,0,4294967199,37888,1.3301,545.60
143,51.625106,7.383000,22.61,02/07/2016 13:01:26 ,17,0,4294967199,37888,0.7935,544.90
144,51.625160,7.382968,22.61,02/07/2016 13:01:27 ,17,0,4294967199,37888,0.8955,545.60
145,51.625209,7.382943,21.43,02/07/2016 13:01:28 ,268,0,4294967199,37888,1.0515,544.11
146,51.625263,7.382920,21.43,02/07/2016 13:01:29 ,762,0,4294967199,37888,1.1614,543.58
147,51.625316,7.382897,22.46,02/07/2016 13:01:30 ,17,0,4294967199,37888,0.6333,544.64
148,51.625366,7.382877,22.46,02/07/2016 13:01:31 ,761,0,4294967199,37888,1.1985,543.32
149,51.625423,7.382858,22.46,02/07/2016 13:01:32 ,17,0,4294967199,37888,1.1707,543.85
150,51.625480,7.382847,22.46,02/07/2016 13:01:33 ,761,0,4294967199,37888,0.8125,543.32
151,51.625537,7.382842,22.46,02/07/2016 13:01:34 ,512,0,4294967199,37888,0.8997,543.32
152,51.625587,7.382850,21.63,02/07/2016 13:01:35 ,17,0,4294967199,37888,1.3262,542.27
153,51.625637,7.382882,21.63,02/07/2016 13:01:36 ,80,0,4294967199,37888,1.0618,540.25
154,51.625675,7.382930,19.95,02/07/2016 13:01:37 ,17,0,4294967199,37888,1.0854,539.99
155,51.625709,7.382990,19.95,02/07/2016 13:01:38 ,762,0,4294967199,37888,1.1816,539.72
156,51.625732,7.383057,19.95,02/07/2016 13:01:39 ,430,0,4294967199,37888,0.8530,539.46
157,51.625759,7.383127,19.95,02/07/2016 13:01:40 ,762,0,4294967199,37888,0.7710,539.46
158,51.625793,7.383203,19.95,02/07/2016 13:01:41 ,552,0,4294967199,37888,1.1245,538.15
159,51.625823,7.383282,20.43,02/07/2016 13:01:42 ,17,0,4294967199,37888,1.0764,538.15
160,51.625846,7.383357,20.43,02/07/2016 13:01:43 ,17,0,4294967199,37888,0.9294,538.94
161,51.625877,7.383435,20.78,02/07/2016 13:01:44 ,17,0,4294967199,37888,0.8325,539.20
162,51.625896,7.383508,20.78,02/07/2016 13:01:45 ,569,0,4294967199,37888,0.9458,539.20
163,51.625926,7.383590,20.78,02/07/2016 13:01:46 ,406,0,4294967199,37888,1.0735,538.67
164,51.625965,7.383678,20.78,02/07/2016 13:01:47 ,762,0,4294967199,37888,1.1995,538.67
165,51.625991,7.383758,20.78,02/07/2016 13:01:48 ,684,0,4294967199,37888,0.4358,538.94
166,51.626014,7.383832,18.54,02/07/2016 13:01:49 ,754,0,4294967199,37888,0.7732,539.20
167,51.626022,7.383902,18.54,02/07/2016 13:01:50 ,18,0,4294967199,37888,1.0911,538.67
168,51.626007,7.383970,17.76,02/07/2016 13:01:51 ,17,0,4294967199,37888,1.5613,538.67
169,51.625984,7.384032,17.76,02/07/2016 13:01:52 ,761,0,4294967199,37888,0.9890,538.67
170,51.625942,7.384085,17.76,02/07/2016 13:01:53 ,18,0,4294967199,37888,1.0720,537.62
171,51.625896,7.384128,17.76,02/07/2016 13:01:54 ,720,0,4294967199,37888,0.7671,537.36
172,51.625846,7.384165,17.76,02/07/2016 13:01:55 ,18,0,4294967199,37888,0.9490,537.62
173,51.625801,7.384202,20.26,02/07/2016 13:01:56 ,349,0,4294967199,37888,1.4687,537.36
174,51.625751,7.384238,20.26,02/07/2016 13:01:57 ,760,0,4294967199,37888,1.0339,537.09
175,51.625705,7.384278,20.83,02/07/2016 13:01:58 ,760,0,4294967199,37888,1.1448,537.62
176,51.625656,7.384320,20.83,02/07/2016 13:01:59 ,534,0,4294967199,37888,1.1851,536.57
177,51.625606,7.384363,21.69,02/07/2016 13:02:00 ,17,0,4294967199,37888,0.9766,536.57
178,51.625564,7.384407,21.69,02/07/2016 13:02:01 ,18,0,4294967199,37888,1.2305,536.57
179,51.625514,7.384448,21.69,02/07/2016 13:02:02 ,659,0,4294967199,37888,1.6702,534.99
180,51.625473,7.384492,21.69,02/07/2016 13:02:03 ,18,0,4294967199,37888,1.0054,535.78
181,51.625431,7.384535,21.69,02/07/2016 13:02:04 ,18,0,4294967199,37888,1.0850,536.83
182,51.625389,7.384573,19.56,02/07/2016 13:02:05 ,18,0,4294967199,37888,1.4617,536.83
183,51.625343,7.384612,19.56,02/07/2016 13:02:06 ,17,0,4294967199,37888,1.6980,535.78
184,51.625305,7.384648,18.63,02/07/2016 13:02:07 ,371,0,4294967199,37888,1.9709,534.99
185,51.625263,7.384682,18.63,02/07/2016 13:02:08 ,18,0,4294967199,37888,1.1245,534.46
186,51.625225,7.384715,18.63,02/07/2016 13:02:09 ,85,0,4294967199,37888,0.6860,534.99
187,51.625183,7.384752,18.63,02/07/2016 13:02:10 ,755,0,4294967199,37888,0.8931,534.03
188,51.625160,7.384803,18.63,02/07/2016 13:02:11 ,18,0,4294967199,37888,1.3313,534.03
189,51.625148,7.384873,19.85,02/07/2016 13:02:12 ,18,0,4294967199,37888,0.9512,533.50
190,51.625144,7.384950,19.85,02/07/2016 13:02:13 ,645,0,4294967199,37888,0.9705,533.50
191,51.625148,7.385032,20.85,02/07/2016 13:02:14 ,759,0,4294967199,37888,0.6365,534.03
192,51.625152,7.385115,20.85,02/07/2016 13:02:15 ,760,0,4294967199,37888,0.8176,532.18
193,51.625152,7.385197,20.85,02/07/2016 13:02:16 ,18,0,4294967199,37888,1.0769,532.45
194,51.625160,7.385280,20.85,02/07/2016 13:02:17 ,17,0,4294967199,37888,1.2231,533.50
195,51.625164,7.385362,20.85,02/07/2016 13:02:18 ,327,0,4294967199,37888,1.2656,532.18
196,51.625175,7.385443,20.21,02/07/2016 13:02:19 ,18,0,4294967199,37888,-1.4509,534.03
197,51.625190,7.385535,20.21,02/07/2016 13:02:20 ,18,0,4294967199,37888,1.2312,532.18
198,51.625198,7.385623,20.39,02/07/2016 13:02:21 ,18,0,4294967199,37888,0.4773,530.61
199,51.625217,7.385710,20.39,02/07/2016 13:02:22 ,18,0,4294967199,37888,0.6873,531.66
200,51.625232,7.385797,21.24,02/07/2016 13:02:23 ,18,0,4294967199,37888,1.1113,529.82
201,51.625247,7.385885,21.24,02/07/2016 13:02:24 ,764,0,4294967199,37888,1.0005,530.08
202,51.625263,7.385977,21.24,02/07/2016 13:02:25 ,763,0,4294967199,37888,0.8894,530.87
203,51.625270,7.386068,22.26,02/07/2016 13:02:26 ,18,0,4294967199,37888,0.9893,529.82
204,51.625278,7.386162,22.26,02/07/2016 13:02:27 ,18,0,4294967199,37888,1.2402,529.82
205,51.625282,7.386255,23.45,02/07/2016 13:02:28 ,763,0,4294967199,37888,1.3318,528.85
206,51.625297,7.386350,23.45,02/07/2016 13:02:29 ,18,0,4294967199,37888,1.0784,528.85
207,51.625297,7.386447,24.48,02/07/2016 13:02:30 ,17,0,4294967199,37888,0.9021,529.29
208,51.625301,7.386543,24.48,02/07/2016 13:02:31 ,763,0,4294967199,37888,1.9941,528.33
209,51.625297,7.386642,24.48,02/07/2016 13:02:32 ,320,0,4294967199,37888,0.8015,530.35
210,51.625286,7.386740,24.48,02/07/2016 13:02:33 ,693,0,4294967199,37888,1.4160,528.59
211,51.625270,7.386832,24.48,02/07/2016 13:02:34 ,372,0,4294967199,37888,0.9517,529.03
212,51.625236,7.386917,24.84,02/07/2016 13:02:35 ,18,0,4294967199,37888,0.5654,528.59
213,51.625194,7.386993,24.84,02/07/2016 13:02:36 ,18,0,4294967199,37888,0.6655,528.85
214,51.625152,7.387063,24.26,02/07/2016 13:02:37 ,240,0,4294967199,37888,1.2178,528.07
215,51.625106,7.387132,24.26,02/07/2016 13:02:38 ,18,0,4294967199,37888,0.5022,528.33
216,51.625064,7.387198,24.26,02/07/2016 13:02:39 ,424,0,4294967199,37888,1.2610,527.02
217,51.625015,7.387265,24.26,02/07/2016 13:02:40 ,763,0,4294967199,37888,0.6245,527.81
218,51.624969,7.387332,24.26,02/07/2016 13:02:41 ,763,0,4294967199,37888,1.0991,526.75
219,51.624919,7.387398,24.76,02/07/2016 13:02:42 ,763,0,4294967199,37888,0.6841,526.75
220,51.624874,7.387463,24.76,02/07/2016 13:02:43 ,18,0,4294967199,37888,1.2991,527.02
221,51.624832,7.387530,24.19,02/07/2016 13:02:44 ,18,0,4294967199,37888,1.0117,526.75
222,51.624782,7.387595,24.19,02/07/2016 13:02:45 ,763,0,4294967199,37888,1.0974,525.96
223,51.624744,7.387660,24.19,02/07/2016 13:02:46 ,763,0,4294967199,37888,0.6931,527.02
224,51.624702,7.387723,24.19,02/07/2016 13:02:47 ,18,0,4294967199,37888,0.7368,526.75
225,51.624660,7.387785,24.19,02/07/2016 13:02:48 ,18,0,4294967199,37888,1.3579,525.70
226,51.624614,7.387840,21.21,02/07/2016 13:02:49 ,179,0,4294967199,37888,1.0662,525.70
227,51.624576,7.387882,21.21,02/07/2016 13:02:50 ,763,0,4294967199,37888,1.1292,525.70
228,51.624530,7.387900,19.04,02/07/2016 13:02:51 ,18,0,4294967199,37888,1.1963,525.18
229,51.624488,7.387883,19.04,02/07/2016 13:02:52 ,18,0,4294967199,37888,0.7556,526.49
230,51.624454,7.387832,19.04,02/07/2016 13:02:53 ,19,0,4294967199,37888,1.1448,525.18
231,51.624439,7.387765,19.04,02/07/2016 13:02:54 ,18,0,4294967199,37888,1.9999,524.65
232,51.624423,7.387697,19.04,02/07/2016 13:02:55 ,241,0,4294967199,37888,1.0205,525.70
233,51.624412,7.387622,19.78,02/07/2016 13:02:56 ,400,0,4294967199,37888,1.0676,524.13
234,51.624401,7.387543,19.78,02/07/2016 13:02:57 ,18,0,4294967199,37888,0.8513,524.65
235,51.624393,7.387465,20.58,02/07/2016 13:02:58 ,763,0,4294967199,37888,1.1868,524.65
236,51.624374,7.387387,20.58,02/07/2016 13:02:59 ,18,0,4294967199,37888,0.8694,524.65
237,51.624362,7.387307,20.58,02/07/2016 13:03:00 ,763,0,4294967199,37888,0.9849,523.60
238,51.624359,7.387225,20.58,02/07/2016 13:03:01 ,18,0,4294967199,37888,0.9890,522.64
239,51.624351,7.387140,20.58,02/07/2016 13:03:02 ,764,0,4294967199,37888,1.0728,522.64
240,51.624340,7.387055,21.82,02/07/2016 13:03:03 ,764,0,4294967199,37888,0.9563,523.08
241,51.624328,7.386972,21.82,02/07/2016 13:03:04 ,18,0,4294967199,37888,0.7495,523.60
242,51.624313,7.386893,20.95,02/07/2016 13:03:05 ,523,0,4294967199,37888,1.0032,523.08
243,51.624290,7.386817,20.95,02/07/2016 13:03:06 ,763,0,4294967199,37888,0.8450,523.08
244,51.624275,7.386743,19.15,02/07/2016 13:03:07 ,19,0,4294967199,37888,1.0073,523.34
245,51.624263,7.386665,19.15,02/07/2016 13:03:08 ,528,0,4294967199,37888,1.0854,522.38
246,51.624252,7.386587,19.15,02/07/2016 13:03:09 ,763,0,4294967199,37888,0.9844,522.38
247,51.624240,7.386508,19.67,02/07/2016 13:03:10 ,140,0,4294967199,37888,0.9614,522.38
248,51.624229,7.386432,19.67,02/07/2016 13:03:11 ,764,0,4294967199,37888,0.9487,522.38
249,51.624214,7.386357,19.22,02/07/2016 13:03:12 ,107,0,4294967199,37888,1.0374,522.38
250,51.624198,7.386283,19.22,02/07/2016 13:03:13 ,387,0,4294967199,37888,0.9773,521.32
251,51.624187,7.386207,19.04,02/07/2016 13:03:14 ,619,0,4294967199,37888,0.9539,521.85
252,51.624176,7.386127,19.04,02/07/2016 13:03:15 ,202,0,4294967199,37888,0.9834,522.38
253,51.624172,7.386053,19.04,02/07/2016 13:03:16 ,18,0,4294967199,37888,1.0288,521.06
254,51.624168,7.385977,19.04,02/07/2016 13:03:17 ,763,0,4294967199,37888,0.8850,520.54
255,51.624164,7.385902,19.04,02/07/2016 13:03:18 ,18,0,4294967199,37888,0.8311,521.06
256,51.624153,7.385823,18.21,02/07/2016 13:03:19 ,693,0,4294967199,37888,0.9983,520.80
257,51.624145,7.385750,18.21,02/07/2016 13:03:20 ,650,0,4294967199,37888,0.8276,521.32
258,51.624126,7.385670,20.06,02/07/2016 13:03:21 ,18,0,4294967199,37888,0.9128,520.54
259,51.624118,7.385590,20.06,02/07/2016 13:03:22 ,764,0,4294967199,37888,0.8269,522.38
260,51.624103,7.385512,20.06,02/07/2016 13:03:23 ,763,0,4294967199,37888,0.8289,521.32
261,51.624080,7.385433,20.06,02/07/2016 13:03:24 ,18,0,4294967199,37888,0.9302,520.28
262,51.624065,7.385358,20.06,02/07/2016 13:03:25 ,408,0,4294967199,37888,0.7625,519.75
263,51.624046,7.385285,18.61,02/07/2016 13:03:26 ,763,0,4294967199,37888,0.8840,519.75
264,51.624034,7.385212,18.61,02/07/2016 13:03:27 ,19,0,4294967199,37888,0.9482,518.96
265,51.624023,7.385135,20.00,02/07/2016 13:03:28 ,764,0,4294967199,37888,0.8872,520.80
266,51.624008,7.385057,20.00,02/07/2016 13:03:29 ,763,0,4294967199,37888,1.0635,520.01
267,51.623996,7.384977,20.00,02/07/2016 13:03:30 ,380,0,4294967199,37888,0.9661,519.75
268,51.623985,7.384898,20.00,02/07/2016 13:03:31 ,19,0,4294967199,37888,1.0085,519.22
269,51.623966,7.384818,20.00,02/07/2016 13:03:32 ,590,0,4294967199,37888,1.1079,518.44
270,51.623950,7.384742,20.19,02/07/2016 13:03:33 ,412,0,4294967199,37888,0.9438,518.96
271,51.623943,7.384663,20.19,02/07/2016 13:03:34 ,18,0,4294967199,37888,0.8052,518.17
272,51.623935,7.384583,20.24,02/07/2016 13:03:35 ,19,0,4294967199,37888,0.9314,518.17
273,51.623924,7.384503,20.24,02/07/2016 13:03:36 ,763,0,4294967199,37888,1.0891,517.65
274,51.623905,7.384432,18.98,02/07/2016 13:03:37 ,18,0,4294967199,37888,0.7493,518.17
275,51.623874,7.384368,18.98,02/07/2016 13:03:38 ,19,0,4294967199,37888,0.8152,518.70
276,51.623836,7.384322,18.98,02/07/2016 13:03:39 ,346,0,4294967199,37888,0.9114,518.17
277,51.623794,7.384282,20.74,02/07/2016 13:03:40 ,763,0,4294967199,37888,0.9829,517.39
278,51.623752,7.384270,20.74,02/07/2016 13:03:41 ,763,0,4294967199,37888,1.4326,517.12
279,51.623703,7.384282,19.41,02/07/2016 13:03:42 ,764,0,4294967199,37888,0.9104,517.91
280,51.623664,7.384308,19.41,02/07/2016 13:03:43 ,763,0,4294967199,37888,0.9263,517.91
281,51.623611,7.384333,19.56,02/07/2016 13:03:44 ,220,0,4294967199,37888,1.0906,517.39
282,51.623561,7.384357,19.56,02/07/2016 13:03:45 ,19,0,4294967199,37888,1.0300,516.60
283,51.623508,7.384377,19.56,02/07/2016 13:03:46 ,763,0,4294967199,37888,0.8696,517.65
284,51.623458,7.384400,19.26,02/07/2016 13:03:47 ,163,0,4294967199,37888,1.0044,517.39
285,51.623416,7.384427,19.26,02/07/2016 13:03:48 ,536,0,4294967199,37888,1.1509,516.60
286,51.623367,7.384452,18.17,02/07/2016 13:03:49 ,763,0,4294967199,37888,1.3320,516.07
287,51.623325,7.384475,18.17,02/07/2016 13:03:50 ,325,0,4294967199,37888,1.2515,516.07
288,51.623275,7.384497,19.71,02/07/2016 13:03:51 ,764,0,4294967199,37888,0.8335,517.12
289,51.623222,7.384512,19.71,02/07/2016 13:03:52 ,19,0,4294967199,37888,1.1936,516.07
290,51.623168,7.384527,19.71,02/07/2016 13:03:53 ,763,0,4294967199,37888,0.9946,517.12
291,51.623115,7.384537,19.98,02/07/2016 13:03:54 ,19,0,4294967199,37888,1.2114,515.02
292,51.623069,7.384548,19.98,02/07/2016 13:03:55 ,19,0,4294967199,37888,0.8735,514.67
293,51.623023,7.384563,19.98,02/07/2016 13:03:56 ,763,0,4294967199,37888,0.9382,514.15
294,51.622974,7.384578,19.98,02/07/2016 13:03:57 ,763,0,4294967199,37888,0.8464,515.29
295,51.622928,7.384590,18.71,02/07/2016 13:03:58 ,19,0,4294967199,37888,0.7422,515.55
296,51.622882,7.384597,18.71,02/07/2016 13:03:59 ,61,0,4294967199,37888,1.1716,515.29
297,51.622837,7.384598,18.71,02/07/2016 13:04:00 ,19,0,4294967199,37888,1.1003,514.15
298,51.622787,7.384590,18.71,02/07/2016 13:04:01 ,19,0,4294967199,37888,1.2153,514.15
299,51.622730,7.384578,18.71,02/07/2016 13:04:02 ,19,0,4294967199,37888,1.1902,514.15
300,51.622695,7.384552,17.80,02/07/2016 13:04:03 ,19,0,4294967199,37888,1.2415,513.62
301,51.622665,7.384503,17.80,02/07/2016 13:04:04 ,763,0,4294967199,37888,1.0903,514.15
302,51.622646,7.384445,17.11,02/07/2016 13:04:05 ,19,0,4294967199,37888,1.0388,514.15
303,51.622634,7.384387,17.11,02/07/2016 13:04:06 ,19,0,4294967199,37888,1.0242,514.67
304,51.622619,7.384327,17.11,02/07/2016 13:04:07 ,19,0,4294967199,37888,1.1387,513.10
305,51.622604,7.384262,17.11,02/07/2016 13:04:08 ,19,0,4294967199,37888,0.8181,513.36
306,51.622589,7.384198,17.11,02/07/2016 13:04:09 ,19,0,4294967199,37888,0.8445,514.15
307,51.622566,7.384138,17.41,02/07/2016 13:04:10 ,763,0,4294967199,37888,1.0886,513.10
308,51.622547,7.384090,17.41,02/07/2016 13:04:11 ,193,0,4294967199,37888,1.0156,512.05
309,51.622528,7.384033,16.19,02/07/2016 13:04:12 ,19,0,4294967199,37888,0.8523,512.57
310,51.622524,7.383965,16.19,02/07/2016 13:04:13 ,764,0,4294967199,37888,0.9490,511.52
311,51.622512,7.383902,16.19,02/07/2016 13:04:14 ,19,0,4294967199,37888,1.1785,511.26
312,51.622516,7.383843,16.19,02/07/2016 13:04:15 ,752,0,4294967199,37888,1.0984,512.05
313,51.622535,7.383798,16.19,02/07/2016 13:04:16 ,567,0,4294967199,37888,0.8635,511.79
314,51.622577,7.383760,18.82,02/07/2016 13:04:17 ,215,0,4294967199,37888,0.8640,511.79
315,51.622611,7.383710,18.82,02/07/2016 13:04:18 ,85,0,4294967199,37888,0.8892,511.52
316,51.622646,7.383658,17.32,02/07/2016 13:04:19 ,762,0,4294967199,37888,0.9417,511.52
317,51.622688,7.383623,17.32,02/07/2016 13:04:20 ,19,0,4294967199,37888,0.8938,510.47
318,51.622726,7.383580,17.15,02/07/2016 13:04:21 ,19,0,4294967199,37888,1.0588,510.47
