row,lat,lon,speed,timestamp,sound,brightness,vibration,altitude
711,51.967369,7.609953,35.08,01/19/2016 13:08:59 ,269,471,0.03,145.69
712,51.967136,7.610065,51.32,01/19/2016 13:09:01 ,27,498,0.31,146.20
713,51.967010,7.610163,52.45,01/19/2016 13:09:02 ,270,513,0.91,144.93
714,51.966911,7.610242,55.86,01/19/2016 13:09:03 ,27,465,0.58,145.18
715,51.966796,7.610297,55.86,01/19/2016 13:09:04 ,27,418,0.98,144.68
716,51.966686,7.610375,50.63,01/19/2016 13:09:05 ,766,513,0.89,142.91
717,51.966632,7.610452,51.84,01/19/2016 13:09:06 ,209,493,1.24,142.65
718,51.966625,7.610438,58.47,01/19/2016 13:09:07 ,766,493,1.16,141.89
719,51.966545,7.610470,71.23,01/19/2016 13:09:08 ,767,513,0.65,142.65
720,51.966960,7.609828,85.27,01/19/2016 13:09:09 ,146,518,1.53,141.39
721,51.967487,7.609187,81.12,01/19/2016 13:09:10 ,27,493,1.03,141.39
722,51.967239,7.608958,80.06,01/19/2016 13:09:11 ,402,493,1.04,141.89
723,51.966972,7.609132,79.04,01/19/2016 13:09:13 ,767,379,1.23,142.65
724,51.966876,7.609172,71.64,01/19/2016 13:09:14 ,220,488,1.27,142.15
725,51.966800,7.609213,71.64,01/19/2016 13:09:15 ,27,493,0.91,141.64
726,51.966728,7.609260,71.99,01/19/2016 13:09:16 ,27,453,0.14,141.89
727,51.966632,7.609215,74.28,01/19/2016 13:09:17 ,27,507,0.18,140.63
728,51.966552,7.609228,69.47,01/19/2016 13:09:18 ,27,498,0.77,140.46
729,51.966464,7.609275,71.65,01/19/2016 13:09:19 ,28,405,0.61,141.13
730,51.968566,7.606295,54.84,01/19/2016 13:09:20 ,27,473,0.71,139.45
731,51.968532,7.606145,28.28,01/19/2016 13:09:21 ,587,528,0.80,140.21
732,51.968555,7.605560,25.80,01/19/2016 13:09:22 ,26,507,0.77,139.45
733,51.968494,7.605753,19.82,01/19/2016 13:09:24 ,27,513,0.70,138.94
734,51.968441,7.605710,24.32,01/19/2016 13:09:25 ,346,507,1.05,138.94
735,51.968406,7.605662,24.95,01/19/2016 13:09:26 ,27,482,0.55,138.18
736,51.968391,7.605625,24.95,01/19/2016 13:09:27 ,766,531,0.93,138.43
737,51.968364,7.605602,31.54,01/19/2016 13:09:28 ,27,553,0.79,137.93
738,51.968349,7.605553,28.72,01/19/2016 13:09:29 ,28,467,0.03,137.68
739,51.968429,7.605410,13.95,01/19/2016 13:09:30 ,767,489,0.95,136.66
740,51.968399,7.605335,22.39,01/19/2016 13:09:31 ,487,578,0.85,136.66
741,51.968368,7.605267,22.95,01/19/2016 13:09:32 ,28,522,0.98,135.14
742,51.968364,7.605188,24.78,01/19/2016 13:09:33 ,28,484,0.79,135.40
743,51.968345,7.605130,12.59,01/19/2016 13:09:34 ,28,492,0.52,133.12
744,51.968399,7.604973,18.02,01/19/2016 13:09:36 ,28,489,0.24,134.64
745,51.968425,7.604878,23.02,01/19/2016 13:09:37 ,685,489,0.28,134.39
746,51.968414,7.604823,18.61,01/19/2016 13:09:38 ,28,442,1.97,134.39
747,51.968479,7.604673,12.06,01/19/2016 13:09:39 ,129,501,0.29,134.13
748,51.968521,7.604548,10.57,01/19/2016 13:09:40 ,27,511,0.75,133.12
749,51.968536,7.604475,11.07,01/19/2016 13:09:41 ,28,418,1.16,133.88
750,51.968555,7.604398,10.11,01/19/2016 13:09:42 ,28,418,0.79,133.63
751,51.968589,7.604302,10.06,01/19/2016 13:09:43 ,767,436,0.77,132.11
752,51.968627,7.604203,5.94,01/19/2016 13:09:44 ,27,541,0.58,133.12
753,51.968639,7.604135,5.98,01/19/2016 13:09:45 ,28,478,0.64,131.86
754,51.968673,7.604052,5.59,01/19/2016 13:09:46 ,28,426,0.05,132.87
755,51.968742,7.603872,7.26,01/19/2016 13:09:48 ,28,433,0.52,131.43
756,51.968776,7.603782,18.76,01/19/2016 13:09:49 ,28,364,0.42,131.86
757,51.968807,7.603692,18.76,01/19/2016 13:09:50 ,766,435,0.65,130.42
758,51.968845,7.603593,12.13,01/19/2016 13:09:51 ,28,402,0.12,129.92
759,51.968864,7.603520,12.11,01/19/2016 13:09:52 ,28,286,1.04,129.92
760,51.968872,7.603452,10.98,01/19/2016 13:09:53 ,28,320,0.94,129.92
761,51.968883,7.603410,4.63,01/19/2016 13:09:54 ,28,246,1.22,129.66
762,51.968902,7.603363,4.63,01/19/2016 13:09:55 ,734,361,0.78,129.41
763,51.968929,7.603312,2.78,01/19/2016 13:09:56 ,28,383,0.80,128.91
764,51.968936,7.603288,1.44,01/19/2016 13:09:57 ,415,267,1.12,130.42
765,51.968959,7.603248,3.37,01/19/2016 13:09:59 ,296,353,0.89,129.41
766,51.968971,7.603220,4.50,01/19/2016 13:10:00 ,152,358,0.85,130.17
767,51.968982,7.603198,0.22,01/19/2016 13:10:01 ,310,346,0.85,128.91
768,51.968986,7.603180,0.22,01/19/2016 13:10:02 ,327,340,0.84,130.68
769,51.968986,7.603168,0.00,01/19/2016 13:10:03 ,156,387,0.82,129.92
770,51.968986,7.603168,0.00,01/19/2016 13:10:04 ,175,387,0.82,131.43
771,51.968986,7.603168,0.00,01/19/2016 13:10:05 ,229,387,0.83,131.43
772,51.968986,7.603168,0.00,01/19/2016 13:10:06 ,98,387,0.83,132.11
773,51.968986,7.603168,0.00,01/19/2016 13:10:07 ,315,387,0.81,131.86
774,51.968986,7.603168,0.00,01/19/2016 13:10:08 ,292,387,0.84,131.86
775,51.968986,7.603168,0.00,01/19/2016 13:10:09 ,102,387,0.83,132.11
776,51.968986,7.603168,0.00,01/19/2016 13:10:11 ,28,369,0.81,132.36
777,51.968986,7.603168,0.00,01/19/2016 13:10:12 ,165,387,0.82,133.12
778,51.968986,7.603168,0.00,01/19/2016 13:10:13 ,37,387,0.84,133.12
779,51.968986,7.603168,0.00,01/19/2016 13:10:14 ,90,351,0.85,133.12
780,51.968986,7.603168,0.00,01/19/2016 13:10:15 ,314,351,0.81,133.12
781,51.968986,7.603168,0.00,01/19/2016 13:10:16 ,251,369,0.84,133.37
782,51.968986,7.603168,0.00,01/19/2016 13:10:17 ,148,369,0.83,133.63
783,51.968986,7.603168,0.00,01/19/2016 13:10:18 ,201,398,0.82,132.62
784,51.968986,7.603168,0.00,01/19/2016 13:10:19 ,189,398,0.84,133.88
785,51.968986,7.603168,0.00,01/19/2016 13:10:20 ,28,398,0.82,134.13
786,51.968986,7.603168,0.00,01/19/2016 13:10:21 ,29,398,0.83,133.88
787,51.968986,7.603168,0.00,01/19/2016 13:10:23 ,29,398,0.84,134.13
788,51.968986,7.603168,0.00,01/19/2016 13:10:24 ,29,398,0.83,134.39
789,51.968986,7.603168,0.00,01/19/2016 13:10:25 ,144,398,0.83,133.88
790,51.968986,7.603168,0.00,01/19/2016 13:10:26 ,35,380,0.83,134.13
791,51.968986,7.603168,0.00,01/19/2016 13:10:27 ,352,398,0.83,134.39
792,51.968986,7.603168,0.00,01/19/2016 13:10:28 ,137,398,0.82,134.89
793,51.968986,7.603168,0.00,01/19/2016 13:10:29 ,70,398,0.82,134.89
794,51.968986,7.603168,0.00,01/19/2016 13:10:30 ,398,398,0.85,135.90
795,51.968986,7.603168,0.00,01/19/2016 13:10:31 ,29,398,0.82,136.41
796,51.968986,7.603168,0.00,01/19/2016 13:10:32 ,34,398,0.83,135.90
797,51.968986,7.603168,0.00,01/19/2016 13:10:34 ,54,398,0.83,135.65
798,51.968986,7.603168,0.00,01/19/2016 13:10:35 ,29,380,0.86,136.41
799,51.968986,7.603168,0.00,01/19/2016 13:10:36 ,101,398,0.82,136.41
800,51.968986,7.603168,0.00,01/19/2016 13:10:37 ,120,398,0.82,137.17
801,51.968986,7.603168,0.00,01/19/2016 13:10:38 ,120,398,0.83,136.41
802,51.968986,7.603168,0.00,01/19/2016 13:10:39 ,29,369,0.82,136.41
803,51.968986,7.603168,0.00,01/19/2016 13:10:40 ,173,380,0.90,137.93
804,51.968986,7.603168,0.00,01/19/2016 13:10:41 ,29,447,0.41,137.17
805,51.968990,7.603157,6.26,01/19/2016 13:10:42 ,29,297,0.75,137.93
806,51.969001,7.603118,9.69,01/19/2016 13:10:43 ,221,349,1.00,138.18
807,51.969005,7.603072,10.33,01/19/2016 13:10:44 ,768,338,1.28,137.68
808,51.969017,7.602963,11.87,01/19/2016 13:10:46 ,399,320,1.34,137.93
809,51.969024,7.602907,12.19,01/19/2016 13:10:47 ,196,315,0.06,137.68
810,51.969032,7.602845,12.30,01/19/2016 13:10:48 ,29,330,0.97,137.68
811,51.969039,7.602780,12.30,01/19/2016 13:10:49 ,29,428,1.00,136.92
812,51.969051,7.602717,15.15,01/19/2016 13:10:50 ,768,487,0.35,136.41
813,51.969066,7.602653,16.85,01/19/2016 13:10:51 ,31,489,1.50,137.68
814,51.969089,7.602585,17.93,01/19/2016 13:10:52 ,29,364,0.58,137.42
815,51.969104,7.602513,18.00,01/19/2016 13:10:53 ,30,455,0.35,136.92
816,51.969123,7.602445,18.30,01/19/2016 13:10:54 ,30,456,0.16,137.68
817,51.969135,7.602370,19.22,01/19/2016 13:10:55 ,767,365,1.28,137.42
818,51.969146,7.602287,20.17,01/19/2016 13:10:56 ,768,456,0.98,136.41
819,51.969177,7.602117,21.78,01/19/2016 13:10:58 ,768,464,1.01,137.17
820,51.969192,7.602023,21.91,01/19/2016 13:10:59 ,29,520,0.18,136.66
821,51.969207,7.601930,21.91,01/19/2016 13:11:00 ,768,486,0.60,136.16
822,51.969226,7.601845,21.24,01/19/2016 13:11:01 ,29,428,0.98,135.14
823,51.969234,7.601758,22.09,01/19/2016 13:11:02 ,29,386,0.75,135.14
824,51.969253,7.601658,25.15,01/19/2016 13:11:03 ,29,356,0.32,135.40
825,51.969264,7.601558,23.78,01/19/2016 13:11:04 ,29,374,0.85,135.40
826,51.969280,7.601460,25.65,01/19/2016 13:11:05 ,769,364,0.67,134.39
827,51.969303,7.601363,24.37,01/19/2016 13:11:06 ,633,393,0.49,133.88
828,51.969329,7.601265,25.48,01/19/2016 13:11:07 ,30,346,0.81,132.87
829,51.969367,7.601063,25.91,01/19/2016 13:11:09 ,567,222,1.06,133.12
830,51.969383,7.600965,24.61,01/19/2016 13:11:10 ,768,286,1.15,133.63
831,51.969402,7.600868,23.28,01/19/2016 13:11:11 ,30,216,0.38,133.88
832,51.969429,7.600770,23.28,01/19/2016 13:11:12 ,312,299,0.27,132.87
833,51.969448,7.600677,23.13,01/19/2016 13:11:13 ,30,247,0.71,131.86
834,51.969463,7.600583,24.46,01/19/2016 13:11:14 ,767,331,0.59,133.12
835,51.969482,7.600490,21.82,01/19/2016 13:11:15 ,30,387,0.25,132.11
836,51.969512,7.600395,25.65,01/19/2016 13:11:16 ,769,267,1.15,132.11
837,51.969532,7.600305,22.15,01/19/2016 13:11:17 ,30,225,1.45,131.69
838,51.969547,7.600222,19.76,01/19/2016 13:11:18 ,769,321,0.91,132.11
839,51.969554,7.600148,17.45,01/19/2016 13:11:19 ,30,390,0.69,132.87
840,51.969585,7.599993,20.52,01/19/2016 13:11:21 ,30,423,1.09,130.93
841,51.969593,7.599918,20.21,01/19/2016 13:11:22 ,768,392,0.14,132.11
842,51.969608,7.599842,20.21,01/19/2016 13:11:23 ,30,338,0.90,131.86
843,51.969623,7.599770,16.78,01/19/2016 13:11:24 ,768,437,1.47,131.86
844,51.969635,7.599690,19.80,01/19/2016 13:11:25 ,30,414,0.84,131.86
845,51.969646,7.599608,19.76,01/19/2016 13:11:26 ,30,361,0.51,131.43
846,51.969665,7.599527,19.78,01/19/2016 13:11:27 ,769,405,1.09,130.93
847,51.969688,7.599438,20.59,01/19/2016 13:11:28 ,769,367,1.42,130.17
848,51.969711,7.599348,22.30,01/19/2016 13:11:29 ,30,467,0.41,130.68
849,51.969734,7.599260,22.32,01/19/2016 13:11:30 ,30,473,0.48,129.16
850,51.969760,7.599182,19.11,01/19/2016 13:11:31 ,569,381,0.53,128.74
851,51.969802,7.599013,20.04,01/19/2016 13:11:33 ,30,246,0.16,130.17
852,51.969818,7.598928,22.21,01/19/2016 13:11:34 ,30,324,0.15,128.23
853,51.969833,7.598840,22.21,01/19/2016 13:11:35 ,112,225,1.05,128.74
854,51.969844,7.598752,21.43,01/19/2016 13:11:36 ,769,239,1.24,127.47
855,51.969848,7.598668,18.85,01/19/2016 13:11:37 ,769,219,0.68,127.73
856,51.969863,7.598588,19.50,01/19/2016 13:11:38 ,769,191,1.77,127.47
857,51.969875,7.598503,22.96,01/19/2016 13:11:39 ,30,211,0.20,125.70
858,51.969882,7.598415,20.48,01/19/2016 13:11:40 ,32,386,0.17,125.70
859,51.969890,7.598333,20.08,01/19/2016 13:11:41 ,769,414,1.54,125.70
860,51.969913,7.598250,19.11,01/19/2016 13:11:42 ,768,422,0.88,124.27
861,51.969932,7.598087,19.46,01/19/2016 13:11:44 ,768,291,1.11,124.27
862,51.969944,7.598003,20.98,01/19/2016 13:11:45 ,769,428,0.75,124.27
863,51.969955,7.597922,21.80,01/19/2016 13:11:46 ,675,196,0.49,124.78
864,51.969963,7.597838,21.80,01/19/2016 13:11:47 ,442,363,0.41,125.28
865,51.969966,7.597770,15.04,01/19/2016 13:11:48 ,31,356,1.98,123.26
866,51.969966,7.597707,16.08,01/19/2016 13:11:49 ,31,413,0.34,123.26
867,51.969966,7.597633,18.00,01/19/2016 13:11:50 ,30,414,1.65,123.26
868,51.969974,7.597547,21.54,01/19/2016 13:11:51 ,769,356,1.40,123.01
869,51.969989,7.597467,16.76,01/19/2016 13:11:52 ,770,422,0.69,123.01
870,51.969993,7.597395,18.04,01/19/2016 13:11:53 ,30,446,1.32,121.74
871,51.970005,7.597332,16.33,01/19/2016 13:11:54 ,30,325,0.20,121.74
872,51.970031,7.597202,17.22,01/19/2016 13:11:56 ,30,409,0.18,123.01
873,51.970046,7.597142,14.65,01/19/2016 13:11:57 ,768,237,1.44,121.49
874,51.970058,7.597077,16.17,01/19/2016 13:11:58 ,118,155,1.37,120.99
875,51.970069,7.597015,16.17,01/19/2016 13:11:59 ,30,220,1.06,121.24
876,51.970069,7.596962,12.33,01/19/2016 13:12:00 ,31,316,0.76,122.00
877,51.970058,7.596913,10.82,01/19/2016 13:12:01 ,516,423,0.61,120.99
878,51.970046,7.596885,8.50,01/19/2016 13:12:02 ,30,368,0.90,121.49
879,51.970039,7.596870,5.43,01/19/2016 13:12:03 ,336,429,0.84,121.74
880,51.970031,7.596865,0.15,01/19/2016 13:12:04 ,31,429,0.82,122.00
881,51.970035,7.596860,0.00,01/19/2016 13:12:05 ,72,429,0.83,122.25
882,51.970039,7.596850,0.00,01/19/2016 13:12:07 ,31,411,0.75,122.25
883,51.970039,7.596850,0.00,01/19/2016 13:12:08 ,216,429,0.20,122.50
884,51.970020,7.596852,0.00,01/19/2016 13:12:09 ,769,455,0.83,122.50
885,51.969993,7.596853,0.00,01/19/2016 13:12:10 ,769,432,1.02,122.50
886,51.969955,7.596850,15.15,01/19/2016 13:12:11 ,635,409,0.83,123.26
887,51.969921,7.596843,13.80,01/19/2016 13:12:12 ,31,392,2.00,123.26
888,51.969879,7.596840,17.17,01/19/2016 13:12:13 ,31,409,1.16,123.01
889,51.969841,7.596833,13.63,01/19/2016 13:12:14 ,31,409,1.28,122.50
890,51.969810,7.596815,11.80,01/19/2016 13:12:15 ,31,354,1.25,122.25
891,51.969791,7.596793,9.04,01/19/2016 13:12:16 ,770,389,1.08,121.74
892,51.969783,7.596772,6.17,01/19/2016 13:12:17 ,176,358,0.79,121.49
893,51.969783,7.596770,0.00,01/19/2016 13:12:19 ,83,262,0.76,120.99
894,51.969783,7.596772,0.00,01/19/2016 13:12:20 ,124,216,0.81,120.99
895,51.969783,7.596772,0.00,01/19/2016 13:12:21 ,246,534,0.82,122.25
896,51.969783,7.596772,0.00,01/19/2016 13:12:22 ,80,336,0.86,122.00
897,51.969783,7.596772,0.00,01/19/2016 13:12:23 ,31,341,0.81,122.50
898,51.969783,7.596772,0.00,01/19/2016 13:12:24 ,224,589,0.85,122.75
899,51.969783,7.596772,0.00,01/19/2016 13:12:25 ,255,576,0.78,123.01
900,51.969783,7.596772,0.00,01/19/2016 13:12:26 ,31,587,0.77,121.74
901,51.969783,7.596772,0.00,01/19/2016 13:12:27 ,190,587,0.80,122.75
902,51.969783,7.596772,0.00,01/19/2016 13:12:28 ,183,587,0.80,124.52
903,51.969783,7.596772,0.00,01/19/2016 13:12:29 ,127,587,0.81,123.51
904,51.969783,7.596772,0.00,01/19/2016 13:12:31 ,31,571,0.81,123.01
905,51.969783,7.596772,0.00,01/19/2016 13:12:32 ,158,571,0.82,124.02
906,51.969783,7.596772,0.00,01/19/2016 13:12:33 ,79,580,0.81,123.51
907,51.969783,7.596772,0.00,01/19/2016 13:12:34 ,174,580,0.81,123.26
908,51.969783,7.596772,0.00,01/19/2016 13:12:35 ,142,580,0.81,124.02
909,51.969783,7.596772,0.00,01/19/2016 13:12:36 ,31,580,0.80,123.26
910,51.969783,7.596772,0.00,01/19/2016 13:12:37 ,33,556,0.78,123.51
911,51.969783,7.596772,0.00,01/19/2016 13:12:38 ,31,543,0.81,124.02
912,51.969783,7.596772,0.00,01/19/2016 13:12:39 ,31,504,0.71,124.27
913,51.969772,7.596748,7.22,01/19/2016 13:12:40 ,31,539,0.62,124.78
914,51.969768,7.596710,10.41,01/19/2016 13:12:41 ,31,497,0.93,125.70
915,51.969764,7.596615,12.06,01/19/2016 13:12:43 ,769,526,2.00,125.28
916,51.969764,7.596563,11.45,01/19/2016 13:12:44 ,31,508,0.95,125.28
917,51.969768,7.596512,11.45,01/19/2016 13:12:45 ,68,460,0.94,126.72
918,51.969764,7.596458,13.26,01/19/2016 13:12:46 ,276,457,0.96,126.97
919,51.969753,7.596405,14.39,01/19/2016 13:12:47 ,70,594,1.03,126.97
920,51.969726,7.596360,15.26,01/19/2016 13:12:48 ,31,566,0.20,126.97
921,51.969699,7.596332,13.89,01/19/2016 13:12:49 ,31,445,1.32,126.97
922,51.969665,7.596328,15.76,01/19/2016 13:12:50 ,771,577,1.33,127.98
923,51.969623,7.596333,16.50,01/19/2016 13:12:51 ,32,577,1.20,126.97
924,51.969585,7.596335,16.58,01/19/2016 13:12:52 ,767,570,1.09,127.98
925,51.969497,7.596308,17.74,01/19/2016 13:12:54 ,770,579,0.95,127.98
926,51.969463,7.596275,16.85,01/19/2016 13:12:55 ,769,577,0.82,127.98
927,51.969429,7.596235,16.89,01/19/2016 13:12:56 ,399,505,0.46,129.92
928,51.969394,7.596195,16.89,01/19/2016 13:12:57 ,32,514,0.96,128.91
929,51.969360,7.596178,13.72,01/19/2016 13:12:58 ,32,457,0.40,130.68
930,51.969329,7.596165,13.76,01/19/2016 13:12:59 ,32,457,0.41,130.68
931,51.969291,7.596162,13.32,01/19/2016 13:13:00 ,32,495,1.54,129.92
932,51.969264,7.596152,11.82,01/19/2016 13:13:01 ,32,555,1.16,129.92
933,51.969234,7.596137,10.54,01/19/2016 13:13:02 ,32,609,0.13,129.41
934,51.969215,7.596123,7.35,01/19/2016 13:13:03 ,32,614,0.89,129.92
935,51.969203,7.596102,7.67,01/19/2016 13:13:04 ,695,564,0.72,130.42
936,51.969169,7.596075,8.50,01/19/2016 13:13:06 ,32,600,1.04,130.93
937,51.969142,7.596063,6.30,01/19/2016 13:13:07 ,309,554,1.05,131.43
938,51.969116,7.596055,6.30,01/19/2016 13:13:08 ,32,554,0.81,129.92
939,51.969089,7.596047,8.13,01/19/2016 13:13:09 ,32,655,0.85,130.42
940,51.969070,7.596048,5.00,01/19/2016 13:13:10 ,32,680,0.79,130.17
941,51.969055,7.596050,0.00,01/19/2016 13:13:11 ,174,680,0.78,131.43
942,51.969055,7.596047,0.00,01/19/2016 13:13:12 ,221,610,0.73,130.93
943,51.969051,7.596047,0.00,01/19/2016 13:13:13 ,202,478,0.73,129.92
944,51.969051,7.596047,0.00,01/19/2016 13:13:14 ,41,493,0.70,130.93
945,51.969051,7.596047,0.00,01/19/2016 13:13:15 ,32,468,0.76,130.93
946,51.969051,7.596047,0.00,01/19/2016 13:13:17 ,264,468,0.66,131.69
947,51.969051,7.596047,0.00,01/19/2016 13:13:18 ,32,484,0.75,132.36
